@RELATION banking_fraud

@ATTRIBUTE age NUMERIC
@ATTRIBUTE gender {Female,Male}
@ATTRIBUTE occupation {Business,Retired,Salaried,Self_Employed,Student}
@ATTRIBUTE account_type {Current,Savings}
@ATTRIBUTE account_balance NUMERIC
@ATTRIBUTE transaction_type {Cash_Withdrawal,Deposit,Payment,Transfer}
@ATTRIBUTE payment_method {Card,Cash,Net_Banking,UPI,Wallet}
@ATTRIBUTE channel {ATM,Branch,Mobile,Web}
@ATTRIBUTE amount NUMERIC
@ATTRIBUTE transaction_hour NUMERIC
@ATTRIBUTE age_band {Adult,Elderly,Middle_Aged,Senior,Young}
@ATTRIBUTE fraud {0,1}

@DATA
52,Female,Self_Employed,Savings,53731.26,Transfer,Cash,ATM,630.53,13,Senior,0
20,Female,Student,Savings,7217.09,Deposit,Net_Banking,Web,3431.71,1,Young,0
67,Female,Salaried,Savings,35466.4,Transfer,Cash,Web,4209.64,18,Elderly,0
54,Female,Business,Savings,25935.37,Payment,UPI,Web,1459.77,2,Senior,0
61,Female,Salaried,Savings,72772.98,Deposit,UPI,Branch,1727.39,7,Senior,0
61,Female,Business,Current,7662.49,Payment,Net_Banking,Branch,804.39,20,Senior,0
68,Female,Self_Employed,Savings,139788.22,Payment,Net_Banking,Mobile,578.16,18,Elderly,0
47,Female,Salaried,Savings,13706.75,Payment,Cash,Web,1939.73,15,Middle_Aged,0
55,Female,Self_Employed,Savings,36418.11,Payment,Cash,ATM,706.41,21,Senior,0
51,Male,Salaried,Savings,16562.8,Payment,UPI,Web,5945.17,3,Senior,0
29,Female,Salaried,Current,19911.9,Transfer,Card,Web,1650.1,7,Adult,0
36,Male,Salaried,Current,6963.7,Transfer,Wallet,ATM,1711.75,0,Middle_Aged,0
54,Male,Salaried,Savings,70088.18,Transfer,Net_Banking,Mobile,380.12,3,Senior,0
61,Female,Business,Savings,21682.96,Payment,UPI,Branch,107.92,6,Senior,0
66,Female,Self_Employed,Savings,22895.0,Deposit,UPI,ATM,1711.5,0,Elderly,0
34,Male,Self_Employed,Savings,171096.93,Cash_Withdrawal,Card,Mobile,667.2,23,Adult,0
27,Male,Retired,Savings,57962.65,Cash_Withdrawal,Card,Mobile,2933.56,17,Adult,0
74,Female,Self_Employed,Current,15761.27,Payment,Card,Mobile,440.21,3,Elderly,0
72,Male,Business,Current,16511.22,Payment,Cash,ATM,644.7,19,Elderly,0
66,Female,Salaried,Current,33118.29,Transfer,UPI,Mobile,3359.2,13,Elderly,1
64,Female,Salaried,Current,49840.54,Deposit,Net_Banking,Mobile,1697.3,7,Senior,0
29,Female,Student,Savings,109311.15,Transfer,Cash,Branch,402.9,17,Adult,0
33,Male,Business,Savings,7431.78,Cash_Withdrawal,Net_Banking,Mobile,1134.57,6,Adult,0
41,Male,Salaried,Savings,48127.81,Transfer,Net_Banking,Mobile,7359.37,2,Middle_Aged,0
36,Female,Student,Savings,54728.26,Transfer,Card,Mobile,1266.02,20,Middle_Aged,0
25,Male,Student,Savings,14305.43,Payment,Net_Banking,ATM,945.73,13,Young,0
48,Male,Salaried,Current,20166.78,Transfer,Card,Branch,2684.45,11,Middle_Aged,0
38,Male,Business,Current,7300.77,Transfer,Wallet,Web,1559.74,14,Middle_Aged,0
34,Male,Salaried,Current,18020.86,Payment,UPI,Mobile,4645.56,7,Adult,0
40,Male,Business,Current,32392.28,Transfer,Net_Banking,Mobile,2333.44,4,Middle_Aged,0
54,Male,Salaried,Current,96306.78,Deposit,UPI,Web,2714.99,16,Senior,0
71,Male,Business,Savings,103682.89,Transfer,UPI,Mobile,4877.11,9,Elderly,1
33,Female,Salaried,Current,11808.33,Payment,Card,ATM,813.18,10,Adult,0
23,Male,Student,Savings,86360.64,Transfer,Cash,Mobile,602.59,22,Young,0
25,Male,Business,Savings,5656.29,Transfer,UPI,Branch,285.51,15,Young,0
42,Male,Salaried,Current,16849.16,Payment,Card,ATM,888.16,15,Middle_Aged,0
35,Male,Student,Current,21132.17,Payment,Net_Banking,Mobile,296.31,3,Adult,0
42,Male,Salaried,Savings,32906.7,Transfer,UPI,ATM,1580.48,22,Middle_Aged,0
29,Male,Student,Savings,29296.06,Payment,Card,ATM,593.78,4,Adult,0
32,Male,Salaried,Savings,36046.28,Payment,UPI,Mobile,2870.77,9,Adult,0
43,Male,Salaried,Savings,23240.09,Payment,Card,Mobile,2389.11,13,Middle_Aged,0
58,Female,Business,Current,57969.42,Payment,Cash,Branch,742.78,8,Senior,0
62,Male,Self_Employed,Savings,46792.05,Transfer,Card,Mobile,2911.12,17,Senior,0
43,Male,Salaried,Savings,21340.24,Transfer,Wallet,Mobile,1273.13,19,Middle_Aged,0
64,Male,Retired,Savings,52781.44,Cash_Withdrawal,Card,Mobile,186.56,5,Senior,0
49,Male,Salaried,Savings,140751.09,Transfer,Net_Banking,Web,408.04,10,Middle_Aged,0
27,Female,Business,Savings,15699.64,Payment,Cash,ATM,531.57,20,Adult,0
33,Female,Business,Current,102772.1,Payment,Net_Banking,Mobile,1107.92,16,Adult,0
24,Female,Business,Savings,16868.78,Transfer,UPI,Web,714.04,8,Young,0
34,Female,Salaried,Savings,83138.3,Transfer,UPI,ATM,646.14,2,Adult,0
40,Female,Salaried,Savings,17383.06,Deposit,Card,Branch,1960.53,15,Middle_Aged,0
43,Female,Student,Savings,49638.89,Transfer,Net_Banking,Mobile,2408.88,19,Middle_Aged,0
38,Female,Student,Current,31060.94,Payment,UPI,ATM,590.78,3,Middle_Aged,0
39,Female,Salaried,Savings,6449.73,Transfer,Wallet,Mobile,468.84,23,Middle_Aged,0
24,Female,Salaried,Current,124547.43,Cash_Withdrawal,UPI,ATM,3882.37,21,Young,0
31,Female,Salaried,Savings,13142.92,Transfer,UPI,Web,16748.75,14,Adult,1
32,Female,Salaried,Savings,9743.16,Deposit,UPI,Mobile,427.56,1,Adult,1
70,Female,Business,Savings,16130.21,Payment,Card,ATM,2673.49,19,Elderly,0
24,Female,Self_Employed,Savings,203821.07,Transfer,Net_Banking,Branch,954.3,16,Young,0
26,Female,Retired,Current,9867.77,Payment,UPI,Web,2155.95,18,Adult,0
68,Female,Salaried,Savings,31026.43,Deposit,Card,Mobile,422.86,19,Elderly,0
65,Female,Business,Savings,10954.11,Cash_Withdrawal,UPI,Mobile,313.64,15,Senior,0
25,Male,Self_Employed,Savings,12564.53,Transfer,Cash,ATM,356.83,23,Young,0
67,Female,Salaried,Savings,7483.55,Payment,UPI,Web,623.82,18,Elderly,0
40,Male,Salaried,Current,34618.19,Transfer,Card,Web,867.22,20,Middle_Aged,0
46,Female,Retired,Savings,23647.77,Deposit,Cash,ATM,2821.79,16,Middle_Aged,0
35,Female,Salaried,Savings,10882.45,Cash_Withdrawal,Card,Mobile,476.53,3,Adult,0
48,Male,Salaried,Current,54098.56,Transfer,UPI,Mobile,579.5,17,Middle_Aged,0
47,Female,Salaried,Savings,58863.51,Cash_Withdrawal,UPI,Mobile,8782.52,3,Middle_Aged,1
69,Male,Student,Savings,37263.7,Deposit,Cash,Web,1156.76,20,Elderly,0
56,Male,Self_Employed,Savings,68633.49,Transfer,Net_Banking,ATM,1458.72,2,Senior,0
52,Male,Business,Savings,20349.1,Cash_Withdrawal,Net_Banking,Mobile,2310.7,21,Senior,0
35,Female,Salaried,Savings,34818.35,Cash_Withdrawal,Net_Banking,ATM,649.47,17,Adult,0
59,Female,Salaried,Savings,20412.04,Cash_Withdrawal,Wallet,Mobile,1076.7,20,Senior,0
56,Female,Salaried,Savings,8055.69,Payment,Card,Mobile,794.37,19,Senior,0
34,Male,Business,Current,32061.05,Transfer,UPI,Branch,1009.25,4,Adult,0
31,Male,Salaried,Savings,30544.57,Payment,UPI,Web,2548.46,8,Adult,0
48,Female,Self_Employed,Savings,26261.11,Deposit,Card,ATM,2153.1,21,Middle_Aged,0
41,Female,Student,Savings,36282.84,Payment,Cash,Web,111.91,22,Middle_Aged,0
52,Female,Salaried,Current,83243.22,Cash_Withdrawal,Net_Banking,Web,2974.64,23,Senior,0
61,Female,Business,Savings,22844.46,Transfer,UPI,Mobile,776.09,14,Senior,0
62,Female,Salaried,Savings,12509.77,Payment,Card,ATM,1627.51,8,Senior,0
51,Male,Self_Employed,Savings,22066.13,Payment,Cash,ATM,729.55,13,Senior,0
20,Male,Business,Savings,24113.52,Payment,Card,Mobile,1041.27,20,Young,0
54,Male,Self_Employed,Current,59093.18,Payment,UPI,Web,4085.87,23,Senior,0
60,Female,Student,Savings,29299.64,Cash_Withdrawal,Net_Banking,Mobile,1534.68,1,Senior,0
57,Male,Salaried,Savings,10736.97,Transfer,UPI,Branch,3882.25,17,Senior,0
43,Male,Salaried,Savings,51244.64,Transfer,Net_Banking,Web,1042.14,12,Middle_Aged,0
72,Male,Salaried,Savings,45075.87,Payment,Wallet,Mobile,939.26,20,Elderly,0
40,Male,Business,Current,29309.94,Deposit,Card,Web,1110.07,15,Middle_Aged,0
61,Male,Self_Employed,Savings,57445.8,Payment,Card,ATM,308.13,5,Senior,0
56,Female,Business,Savings,65675.79,Transfer,Cash,ATM,74.37,15,Senior,0
32,Male,Self_Employed,Savings,19891.5,Transfer,Card,Web,502.33,3,Adult,1
73,Female,Business,Savings,13093.5,Deposit,UPI,Mobile,3063.26,23,Elderly,0
66,Female,Salaried,Savings,26648.79,Transfer,Net_Banking,Mobile,4539.34,9,Elderly,0
21,Female,Salaried,Savings,41327.75,Payment,Card,Web,148.06,18,Young,0
46,Female,Business,Savings,24728.61,Transfer,UPI,Branch,3970.62,10,Middle_Aged,0
39,Female,Salaried,Savings,12200.85,Payment,Card,Mobile,606.48,4,Middle_Aged,0
42,Male,Student,Savings,30642.33,Payment,UPI,Mobile,263.38,17,Middle_Aged,0
30,Male,Salaried,Savings,5288.02,Transfer,UPI,Mobile,3162.84,2,Adult,1
35,Female,Self_Employed,Current,20752.69,Payment,Card,Web,661.53,7,Adult,0
50,Female,Student,Current,53153.15,Transfer,Card,Mobile,14995.95,10,Middle_Aged,0
33,Female,Self_Employed,Savings,55511.79,Transfer,Card,Branch,559.34,20,Adult,0
62,Male,Self_Employed,Savings,1328.99,Deposit,Wallet,Web,831.84,18,Senior,0
59,Female,Salaried,Savings,23061.8,Transfer,Net_Banking,Web,413.02,20,Senior,0
61,Male,Student,Current,43452.37,Payment,UPI,Branch,1273.98,2,Senior,0
19,Female,Salaried,Current,10500.04,Payment,UPI,Branch,2433.45,11,Young,0
72,Male,Business,Current,19978.99,Deposit,Cash,ATM,194.36,14,Elderly,0
52,Female,Business,Current,70698.06,Cash_Withdrawal,Cash,ATM,2112.86,22,Senior,0
59,Male,Self_Employed,Savings,18263.67,Transfer,Net_Banking,Web,728.75,23,Senior,0
51,Female,Business,Current,96655.98,Cash_Withdrawal,Cash,Branch,463.63,15,Senior,0
47,Male,Salaried,Savings,14869.26,Payment,UPI,Web,270.09,4,Middle_Aged,0
72,Male,Salaried,Savings,83108.66,Payment,Card,Mobile,2917.91,18,Elderly,0
30,Male,Business,Savings,27635.34,Deposit,Net_Banking,Web,1460.72,5,Adult,0
30,Male,Salaried,Current,13324.21,Payment,Net_Banking,Mobile,612.73,11,Adult,0
35,Male,Salaried,Current,83330.61,Transfer,UPI,Branch,2390.98,18,Adult,0
49,Male,Salaried,Savings,10247.82,Transfer,Card,Mobile,1862.78,8,Middle_Aged,0
49,Male,Student,Savings,14231.63,Cash_Withdrawal,UPI,Branch,2611.94,17,Middle_Aged,0
52,Female,Salaried,Current,39812.47,Transfer,Card,Mobile,5656.72,2,Senior,0
56,Female,Salaried,Savings,28700.04,Payment,UPI,Branch,1363.1,22,Senior,0
63,Female,Salaried,Savings,33495.65,Cash_Withdrawal,Net_Banking,Mobile,7573.24,13,Senior,0
69,Female,Salaried,Savings,20037.19,Transfer,Cash,Web,4571.42,23,Elderly,0
46,Female,Business,Savings,10306.04,Deposit,Net_Banking,Branch,2400.52,20,Middle_Aged,0
66,Male,Self_Employed,Savings,15965.66,Cash_Withdrawal,Wallet,Web,202.1,4,Elderly,0
46,Male,Salaried,Savings,77367.3,Deposit,UPI,Web,1223.89,4,Middle_Aged,0
70,Male,Self_Employed,Current,9231.86,Deposit,Cash,ATM,1402.94,3,Elderly,0
61,Male,Salaried,Savings,100265.2,Payment,Net_Banking,Mobile,1360.45,21,Senior,0
74,Male,Salaried,Current,34637.33,Payment,Card,Branch,982.59,15,Elderly,0
33,Female,Self_Employed,Savings,16689.85,Deposit,Cash,Mobile,2092.36,12,Adult,0
73,Female,Business,Savings,5422.75,Payment,Card,Web,2390.26,7,Elderly,0
61,Female,Self_Employed,Savings,6023.67,Cash_Withdrawal,Cash,Web,205.99,23,Senior,0
64,Female,Salaried,Savings,20237.51,Transfer,Card,Mobile,4250.71,20,Senior,0
74,Male,Student,Current,18367.99,Deposit,Card,Mobile,250.52,15,Elderly,0
27,Male,Self_Employed,Savings,29560.64,Cash_Withdrawal,UPI,Mobile,730.77,1,Adult,1
47,Male,Salaried,Savings,106437.74,Payment,UPI,ATM,451.43,7,Middle_Aged,0
42,Female,Salaried,Savings,41360.24,Cash_Withdrawal,UPI,Branch,532.85,2,Middle_Aged,0
56,Male,Business,Current,24271.28,Payment,UPI,Web,3250.4,22,Senior,0
37,Female,Self_Employed,Savings,71216.19,Transfer,Card,Mobile,1238.45,8,Middle_Aged,0
22,Male,Self_Employed,Savings,30349.13,Cash_Withdrawal,UPI,Mobile,2170.25,10,Young,0
18,Male,Salaried,Savings,96738.54,Payment,UPI,Web,2063.2,20,Young,0
47,Female,Self_Employed,Current,15714.37,Transfer,Net_Banking,Mobile,161.57,23,Middle_Aged,0
66,Male,Student,Savings,10740.4,Deposit,Net_Banking,Mobile,627.82,19,Elderly,0
20,Male,Student,Savings,5430.22,Deposit,Net_Banking,Mobile,2318.26,0,Young,0
62,Female,Business,Savings,24727.49,Cash_Withdrawal,Net_Banking,Branch,2115.06,0,Senior,0
31,Male,Student,Savings,10019.48,Payment,UPI,ATM,189.3,21,Adult,0
73,Female,Salaried,Savings,9906.61,Transfer,UPI,Mobile,3071.82,7,Elderly,1
47,Male,Business,Savings,61540.79,Cash_Withdrawal,UPI,Branch,2030.54,15,Middle_Aged,0
67,Male,Salaried,Savings,6783.98,Payment,Net_Banking,ATM,418.72,9,Elderly,0
21,Male,Salaried,Savings,29226.96,Deposit,Net_Banking,Branch,1650.16,1,Young,0
35,Male,Salaried,Savings,25170.14,Cash_Withdrawal,UPI,Mobile,872.09,15,Adult,0
54,Male,Salaried,Savings,28960.99,Deposit,UPI,ATM,1793.57,3,Senior,0
42,Male,Salaried,Current,81412.33,Transfer,Cash,ATM,181.23,18,Middle_Aged,0
65,Male,Self_Employed,Current,13897.26,Cash_Withdrawal,UPI,ATM,770.77,8,Senior,0
18,Male,Self_Employed,Savings,81467.45,Transfer,Card,ATM,3571.41,2,Young,0
70,Female,Salaried,Current,6580.3,Payment,Net_Banking,ATM,1879.61,10,Elderly,0
63,Female,Self_Employed,Savings,45278.74,Cash_Withdrawal,Card,Mobile,2420.29,7,Senior,0
32,Male,Student,Current,87649.28,Deposit,Net_Banking,ATM,868.23,6,Adult,0
26,Male,Salaried,Savings,1050.23,Transfer,Card,Web,1928.21,0,Adult,1
32,Female,Self_Employed,Savings,26152.12,Transfer,Cash,Web,931.61,7,Adult,0
66,Male,Salaried,Savings,24504.58,Payment,Net_Banking,Branch,434.92,23,Elderly,0
74,Male,Retired,Current,28494.85,Transfer,Card,Mobile,852.22,16,Elderly,0
41,Female,Salaried,Savings,105793.71,Cash_Withdrawal,Cash,Branch,4694.0,10,Middle_Aged,0
21,Male,Self_Employed,Savings,14604.65,Deposit,Cash,ATM,3402.69,6,Young,0
29,Male,Salaried,Savings,10429.5,Cash_Withdrawal,Net_Banking,ATM,406.59,8,Adult,0
54,Female,Salaried,Savings,28661.16,Transfer,UPI,Mobile,722.46,13,Senior,0
54,Male,Salaried,Savings,66134.83,Cash_Withdrawal,UPI,Web,435.18,4,Senior,0
60,Male,Business,Savings,42062.33,Deposit,Card,Branch,1312.28,17,Senior,0
23,Female,Salaried,Savings,27652.12,Transfer,Net_Banking,Web,2972.84,23,Young,0
56,Male,Retired,Current,22395.5,Deposit,Wallet,Mobile,8364.85,22,Senior,0
73,Female,Salaried,Savings,5401.63,Transfer,UPI,Web,263.1,12,Elderly,0
63,Male,Student,Savings,42988.59,Cash_Withdrawal,UPI,ATM,2587.24,4,Senior,0
41,Male,Salaried,Savings,47300.33,Payment,Net_Banking,Mobile,1088.24,7,Middle_Aged,0
28,Female,Business,Savings,15461.88,Deposit,UPI,Mobile,759.65,14,Adult,0
30,Female,Self_Employed,Current,18549.98,Payment,UPI,ATM,430.4,21,Adult,0
51,Male,Salaried,Current,11630.86,Deposit,UPI,ATM,6501.97,3,Senior,0
42,Female,Business,Savings,53879.15,Payment,UPI,Web,215.11,0,Middle_Aged,0
24,Female,Salaried,Current,20076.53,Deposit,Cash,Mobile,671.99,5,Young,0
69,Male,Business,Current,23874.26,Transfer,Card,Mobile,1583.35,23,Elderly,0
21,Male,Self_Employed,Current,44507.42,Deposit,Card,Mobile,1725.53,18,Young,0
25,Male,Salaried,Savings,34946.7,Transfer,Net_Banking,Branch,3815.39,11,Young,0
37,Female,Salaried,Savings,42218.97,Transfer,UPI,Mobile,454.56,6,Middle_Aged,0
46,Female,Retired,Savings,30942.0,Transfer,UPI,ATM,2047.52,12,Middle_Aged,0
71,Female,Self_Employed,Savings,31498.48,Transfer,Net_Banking,Mobile,1029.74,6,Elderly,0
70,Female,Salaried,Savings,31260.49,Cash_Withdrawal,Net_Banking,Web,1141.64,8,Elderly,0
68,Male,Salaried,Current,38651.18,Deposit,UPI,ATM,692.58,0,Elderly,0
62,Female,Salaried,Savings,40183.26,Transfer,UPI,Mobile,1289.32,20,Senior,0
63,Male,Salaried,Savings,10099.42,Cash_Withdrawal,UPI,Mobile,951.09,23,Senior,0
27,Female,Self_Employed,Savings,16684.65,Deposit,Cash,Mobile,767.97,12,Adult,0
60,Male,Business,Savings,22863.87,Deposit,UPI,Mobile,648.59,18,Senior,0
51,Male,Salaried,Savings,38617.26,Deposit,Card,Web,1591.6,20,Senior,0
74,Male,Salaried,Current,96561.82,Transfer,UPI,Branch,289.78,0,Elderly,0
43,Female,Salaried,Savings,14036.57,Transfer,Net_Banking,Branch,904.74,19,Middle_Aged,0
58,Male,Salaried,Current,54334.86,Payment,Card,Web,508.92,20,Senior,0
66,Male,Student,Current,17065.99,Transfer,Card,Mobile,969.8,18,Elderly,0
20,Female,Salaried,Savings,80532.29,Payment,UPI,Web,982.2,17,Young,0
73,Male,Student,Current,124228.16,Transfer,UPI,Web,2609.34,22,Elderly,0
23,Female,Salaried,Savings,6644.79,Payment,Cash,Web,2119.67,4,Young,0
22,Female,Salaried,Savings,20721.63,Payment,Net_Banking,ATM,1468.2,2,Young,0
22,Male,Salaried,Savings,4104.36,Payment,Cash,ATM,1303.4,1,Young,0
71,Male,Student,Savings,6961.37,Deposit,Cash,Branch,906.09,21,Elderly,0
64,Female,Salaried,Current,7317.18,Deposit,UPI,Branch,889.49,9,Senior,0
40,Male,Salaried,Savings,44322.72,Deposit,Cash,Mobile,190.97,5,Middle_Aged,0
66,Female,Salaried,Savings,38161.67,Payment,UPI,Branch,2284.15,18,Elderly,0
26,Female,Student,Savings,51072.2,Payment,UPI,Web,1431.57,16,Adult,0
52,Female,Self_Employed,Savings,43753.78,Payment,Net_Banking,Mobile,3642.31,18,Senior,0
37,Male,Self_Employed,Savings,39658.15,Payment,Net_Banking,Mobile,629.82,12,Middle_Aged,0
66,Female,Business,Current,29421.64,Payment,Cash,Mobile,3867.52,16,Elderly,0
59,Male,Salaried,Savings,24228.76,Transfer,Net_Banking,Mobile,905.22,22,Senior,0
52,Male,Self_Employed,Savings,60820.26,Transfer,Wallet,Branch,618.22,17,Senior,0
67,Male,Business,Savings,27168.74,Transfer,UPI,Mobile,5143.27,10,Elderly,1
35,Male,Student,Savings,40951.48,Transfer,Wallet,Web,1577.97,19,Adult,0
34,Female,Salaried,Savings,4170.42,Cash_Withdrawal,Cash,Web,5831.37,19,Adult,0
41,Male,Self_Employed,Current,10508.55,Transfer,Net_Banking,ATM,1300.48,12,Middle_Aged,0
20,Female,Salaried,Savings,58934.35,Transfer,Cash,ATM,2458.79,23,Young,0
49,Female,Student,Savings,15760.34,Transfer,Card,Web,3067.77,10,Middle_Aged,0
52,Male,Business,Savings,8810.63,Payment,Cash,Mobile,827.68,19,Senior,0
55,Female,Self_Employed,Savings,44937.77,Deposit,UPI,Web,1550.09,18,Senior,0
30,Female,Salaried,Savings,26931.92,Cash_Withdrawal,Net_Banking,ATM,1279.49,9,Adult,0
73,Male,Salaried,Savings,19427.57,Payment,UPI,Mobile,2520.78,2,Elderly,1
64,Female,Salaried,Savings,89975.15,Transfer,UPI,ATM,377.91,20,Senior,0
42,Female,Business,Current,78428.86,Deposit,UPI,Mobile,2000.46,5,Middle_Aged,0
26,Female,Salaried,Savings,23149.54,Transfer,UPI,ATM,2753.05,6,Adult,0
21,Female,Salaried,Savings,47949.34,Transfer,UPI,Branch,553.98,20,Young,0
31,Male,Self_Employed,Savings,4487.44,Payment,UPI,Mobile,454.21,22,Adult,0
54,Female,Salaried,Savings,64517.21,Transfer,Card,Branch,208.87,19,Senior,0
51,Female,Business,Current,11279.37,Cash_Withdrawal,Card,Branch,8764.53,4,Senior,0
28,Female,Salaried,Savings,8419.34,Transfer,UPI,Branch,527.59,21,Adult,0
58,Female,Salaried,Savings,6449.69,Payment,UPI,Mobile,4527.63,8,Senior,0
73,Male,Business,Savings,6062.99,Transfer,Wallet,Web,890.71,21,Elderly,0
20,Female,Salaried,Current,63847.99,Payment,UPI,ATM,3288.57,9,Young,0
45,Male,Salaried,Savings,44574.44,Deposit,UPI,ATM,1960.47,13,Middle_Aged,0
46,Female,Salaried,Savings,14578.63,Payment,UPI,Branch,8974.55,10,Middle_Aged,0
26,Male,Business,Savings,53312.13,Payment,UPI,ATM,4655.56,16,Adult,0
20,Male,Retired,Savings,16714.22,Payment,Cash,Branch,1357.09,10,Young,0
42,Male,Retired,Savings,34853.87,Deposit,Card,Web,1494.93,6,Middle_Aged,0
51,Male,Salaried,Savings,18290.79,Payment,Card,Mobile,2162.72,10,Senior,0
29,Male,Salaried,Current,24441.3,Transfer,UPI,ATM,16015.38,12,Adult,1
59,Female,Salaried,Savings,13009.6,Payment,Cash,Web,1173.49,18,Senior,0
26,Female,Self_Employed,Savings,14649.27,Deposit,Net_Banking,Mobile,301.06,5,Adult,0
32,Female,Salaried,Current,41575.94,Cash_Withdrawal,UPI,Web,1400.68,1,Adult,0
57,Male,Retired,Savings,47279.08,Deposit,UPI,Mobile,577.86,13,Senior,0
42,Female,Salaried,Current,19316.23,Transfer,UPI,ATM,1354.62,15,Middle_Aged,0
22,Male,Retired,Savings,7939.2,Transfer,Cash,Mobile,3467.37,6,Young,0
28,Male,Self_Employed,Savings,194268.72,Transfer,UPI,Mobile,1815.44,0,Adult,1
51,Female,Self_Employed,Savings,27704.7,Transfer,Card,ATM,605.95,1,Senior,0
41,Female,Salaried,Savings,34534.45,Payment,UPI,ATM,895.25,8,Middle_Aged,0
32,Male,Student,Savings,9807.83,Cash_Withdrawal,UPI,Mobile,377.57,22,Adult,0
55,Male,Salaried,Current,71124.48,Deposit,UPI,Web,3927.01,17,Senior,0
25,Female,Salaried,Current,80363.57,Payment,UPI,Web,2491.43,20,Young,0
22,Female,Student,Savings,6860.75,Transfer,UPI,Mobile,369.32,19,Young,0
65,Female,Salaried,Savings,24787.42,Transfer,Card,Web,13643.53,17,Senior,0
43,Female,Salaried,Savings,23287.0,Transfer,Card,Web,882.75,17,Middle_Aged,0
35,Male,Business,Current,181817.27,Transfer,Card,Mobile,1473.7,9,Adult,0
23,Female,Business,Savings,85382.04,Cash_Withdrawal,Cash,Mobile,782.49,7,Young,0
54,Female,Salaried,Savings,8428.53,Transfer,Cash,Mobile,1669.19,20,Senior,0
65,Female,Retired,Savings,15026.31,Payment,Cash,ATM,1204.78,7,Senior,0
30,Male,Salaried,Savings,13168.79,Transfer,Net_Banking,Mobile,271.07,1,Adult,0
45,Male,Salaried,Current,36219.07,Cash_Withdrawal,UPI,Mobile,3545.77,17,Middle_Aged,0
22,Male,Salaried,Savings,94633.53,Payment,UPI,Mobile,479.08,10,Young,0
30,Male,Self_Employed,Savings,29358.55,Transfer,Cash,Branch,2743.83,10,Adult,0
34,Female,Student,Savings,40172.3,Cash_Withdrawal,Card,Mobile,869.69,18,Adult,0
67,Male,Salaried,Savings,15812.45,Payment,Card,Web,1168.32,10,Elderly,0
57,Female,Business,Savings,40000.46,Cash_Withdrawal,UPI,Web,1775.99,9,Senior,0
62,Female,Salaried,Savings,18443.47,Payment,Card,Mobile,1257.99,7,Senior,0
49,Female,Business,Savings,7240.12,Transfer,Net_Banking,Branch,2307.27,14,Middle_Aged,0
46,Female,Self_Employed,Savings,37975.5,Payment,UPI,ATM,540.13,7,Middle_Aged,0
68,Male,Retired,Savings,26691.97,Transfer,Wallet,Branch,3092.96,18,Elderly,0
20,Male,Student,Savings,11184.03,Deposit,Card,ATM,391.3,0,Young,0
73,Male,Salaried,Current,100338.85,Transfer,UPI,Mobile,440.17,22,Elderly,0
57,Female,Salaried,Savings,14571.7,Payment,Card,Web,1956.7,19,Senior,0
51,Female,Salaried,Savings,43795.27,Payment,Card,Branch,3132.37,2,Senior,0
57,Female,Salaried,Savings,20129.9,Transfer,Cash,Mobile,1456.55,20,Senior,0
44,Female,Salaried,Savings,92490.55,Payment,Card,Web,4876.58,11,Middle_Aged,0
30,Female,Retired,Savings,22246.27,Deposit,Card,Web,476.47,15,Adult,0
62,Male,Self_Employed,Current,7046.58,Cash_Withdrawal,UPI,ATM,341.96,21,Senior,0
50,Female,Student,Savings,51431.27,Cash_Withdrawal,UPI,Mobile,2535.76,15,Middle_Aged,0
23,Male,Salaried,Savings,92192.6,Payment,UPI,Mobile,1239.3,16,Young,0
41,Female,Salaried,Current,19108.93,Payment,Wallet,Mobile,2455.67,15,Middle_Aged,0
36,Female,Salaried,Savings,46309.75,Transfer,UPI,Web,392.28,8,Middle_Aged,0
33,Male,Business,Current,29838.22,Payment,Net_Banking,Branch,704.0,21,Adult,0
57,Male,Business,Savings,19807.72,Payment,UPI,Web,6265.33,18,Senior,0
45,Female,Self_Employed,Current,52712.52,Deposit,UPI,Branch,896.94,0,Middle_Aged,0
50,Female,Business,Current,14185.44,Cash_Withdrawal,UPI,ATM,4566.51,17,Middle_Aged,0
65,Female,Salaried,Current,27611.74,Payment,UPI,ATM,2384.62,5,Senior,0
58,Female,Business,Current,33053.59,Cash_Withdrawal,Wallet,Branch,824.3,5,Senior,0
30,Male,Salaried,Current,32108.35,Transfer,Cash,Branch,4499.66,11,Adult,0
60,Female,Business,Savings,14467.71,Deposit,Net_Banking,ATM,1519.83,2,Senior,0
62,Male,Salaried,Savings,139760.31,Deposit,Net_Banking,Mobile,1111.57,10,Senior,0
42,Female,Salaried,Savings,73850.37,Transfer,Card,Web,1012.46,5,Middle_Aged,0
70,Male,Salaried,Savings,59416.67,Deposit,Cash,ATM,1700.76,13,Elderly,0
59,Male,Salaried,Current,84674.55,Payment,Cash,Mobile,354.85,17,Senior,0
